Amp,Pitch,Speed
0.00042709273779682863,0.0,0.22879704977201873
0.00042674833908242686,0.0,0.23039004672656815
0.0004267867915894226,0.0,0.23193833152727542
0.0004270339682225266,0.0,0.23344227799862727
0.00042731574188644924,0.0,0.23490225996511196
0.000427457985485901,0.0,0.23631865125121626
0.0004272865719255925,0.0,0.23769182568142752
0.00042666548104137525,0.0,0.23902215708023314
0.0004260230033248565,0.0,0.24031001927212012
0.00042621884793635873,0.0,0.24155578608157594
0.00042807774531633243,0.0,0.24275983133308832
0.00043068066664153496,0.0,0.2439225288511441
0.00043086670236914886,0.0,0.24504425246023087
0.00042535002084899214,0.0,0.24612537598483558
0.0004153272895265419,0.0,0.24716627324944582
0.0004118503742323932,0.0,0.24816731807854842
0.0004272822959817587,0.0,0.24912888429663135
0.000464041862439538,0.0,0.25005134572818194
0.00048554591996309007,0.0,0.25093507619768674
0.00044565078830069964,0.0,0.25178044952963374
0.0003105204280900984,0.0,0.2525878395485099
0.00013501616925919253,0.0,0.25335762007880225
1.288489900439475e-05,0.0,0.25409016494499886
3.0935962371035226e-05,0.0,0.2547858479715869
0.00017346600058324382,0.0,0.25544504298305326
0.0003477422731466756,0.0,0.25606812380388555
0.00046081921165664144,0.0,0.2566554642585706
0.0004805563628951019,0.0,0.25720743817159597
0.00045165211722720335,0.0,0.25772441936744933
0.0004236104146250702,0.0,0.2582067816706176
0.00042410628115955906,0.0,0.25865489890558846
0.00043369291697091007,0.0,0.2590691448968486
0.00042678575573328503,0.0,0.2594498934688857
0.00039137036555993447,0.0,0.2597975184461871
0.0003676188910072291,0.0,0.26011239365324
0.0004082466738580406,0.0,0.26039489291453205
0.0005445416754254843,0.0,0.26064539005455006
0.0006565657414908951,0.0,0.2608642588977814
0.0005592955844168543,0.0,0.2610518732687136
0.0001410513248586143,0.0,0.2612086069918338
0.00032555399678565046,0.0,0.2613348338916296
0.002801198324135094,0.0,0.2614309277925879
0.009139285752021697,0.0,0.26149726251919636
0.016156108975577146,0.0,0.26153421189594184
0.014761677277699657,0.0,0.26154214974731216
-0.004419449318210089,0.0,0.26152144989779424
-0.0366464217759968,0.0,0.2614724861718755
-0.04725731127870072,0.0,0.26139563239404345
0.002225010793672455,0.0,0.2612912623887851
0.14107383218245978,0.0,0.2611597499805878
0.3638562107121292,0.0,0.26100146899393906
0.6569600499102678,0.0,0.260816793253326
1.0050822009673943,0.0,0.2606060965832361
1.3812306083810493,0.0,0.2603697528081565
1.7534748495074899,0.7144892187838748,0.26010813575257463
2.089146690821497,0.9926167341332717,0.2598216192409774
2.345697612846876,1.0923572804439152,0.25951057709785263
2.473407492159941,1.064594167431881,0.25917538314768745
2.4254448105995596,0.9959814146429031,0.2588164112149691
2.2585310069594513,0.963382093939691,0.25843403512418506
2.1558188495050437,0.9736483576370698,0.2580286286998224
2.307291749873004,1.0031499079634771,0.25760056576636853
2.7687364902029494,1.0292891543119638,0.2571502201483107
3.316629735613428,1.0460260864348023,0.2566779656701364
3.692587886147257,1.059682204590471,0.25618417615633277
3.7135318481672592,1.0767424207992253,0.2556692254313872
3.4748216335284914,1.098891073506531,0.25513348731978686
3.1361569314118625,1.1217849584632036,0.25457733564601914
2.8407666916116217,1.1407160610728477,0.2540011442345712
2.620367011969254,1.1541283215710292,0.25340528690993075
2.4604288856139096,1.16722346893417,0.25279013749658485
2.346591307391026,1.1860764902948615,0.25215606981902083
2.26873492593032,1.213638669118961,0.2515034577017257
2.219766264567811,1.2409363615513818,0.2508326749691872
2.192209601179391,1.2561507225682753,0.2501440954458924
2.1639363049620743,1.2514750358774884,0.2494380929563288
2.0952323669159107,1.247199059192232,0.24871504132498345
1.9456388377807199,1.2756214932184478,0.24797531437634385
1.7179513806473616,1.3632280159126997,0.24721928593489717
1.5033727462498199,1.4548644151551828,0.24644732982513093
1.4039040806425678,1.4354715712044857,0.245659819871532
1.4803908545458135,1.1923684920118598,0.24485712989858816
1.6444612376485652,0.7434560900336052,0.24403963373078655
1.7739361050473357,0.0,0.2432077051926145
1.7622163933071715,0.0,0.24236171810855914
1.6060292205541151,0.0,0.24150204630310787
1.344160741267165,0.0,0.24062906360074818
1.0189472856947746,0.0,0.2397431438259672
0.7174537476539989,0.0,0.2388446608032522
0.5581037779029185,0.0,0.23793398835709062
0.6559612382802916,0.0,0.23701150031196952
0.9994454092018495,0.0,0.23607757049237643
1.4275737003601288,0.8811317517319478,0.23513257272279867
1.7713072600094573,1.3831750010738657,0.2341768808277236
1.9356197090178489,1.636399891622645,0.23321086863163823
1.9740406289156476,1.6349355483653147,0.23223490995903007
1.9578584704585984,1.514765775816083,0.23124937863438633
1.9455946482769353,1.4127218407586453,0.23025464848219446
1.9503794668008652,1.3889497939999182,0.22925109332694169
1.9752600330717902,1.4105673096388904,0.2282390869931154
2.0203989552963746,1.4391861774272572,0.22721900330520264
2.067218654174691,1.4502623125055085,0.22619121608769102
2.0896545547433796,1.4478710819056435,0.22515609916506765
2.0638036892392106,1.4396313926124957,0.22411402636182004
1.9935348703724083,1.4320075856533514,0.2230653715024352
1.9018517345437307,1.4272261581186116,0.22201050841140066
1.8116475147869306,1.426541535255425,0.22094981091320368
1.7309006231092272,1.430359624575261,0.21988365283233147
1.6502939224233433,1.4333857597111563,0.2188124079932715
1.5595614073774526,1.4279775878445833,0.2177364502205109
1.4509051702538767,1.4080623037917586,0.2166561533385371
1.3213924792472207,1.3884664224138004,0.2155718911718373
1.1686599552381665,1.3988291011891327,0.214484037544899
0.9930352453004724,1.4671055533302166,0.21339296628220927
0.8042281526587276,1.5566849737456758,0.21229905120825568
0.6139919056296795,1.553964533850376,0.21120266614752517
0.43439442205828765,1.3414897316738386,0.2101041849245054
0.27950661427184276,0.895422209957605,0.20900398136368348
0.16418476523043637,0.38197191276418657,0.20790242928954678
0.1011871816935,0.0,0.20679990252658256
0.0771822722453197,0.0,0.2056967748992782
0.06117285584389132,0.0,0.20459342023212096
0.023206664948469444,0.0,0.2034902123495981
-0.026011392844281618,0.0,0.20238752507619703
-0.029431165589107997,0.0,0.20128573223640497
0.07213852882771377,0.0,0.20018520765470926
0.29220847122600924,0.0,0.19908632515559718
0.5558517685577711,0.0,0.19798945856355607
0.778022870449464,0.0,0.19689498170307324
0.8997722445656798,0.0,0.19580326839863596
0.9513734428566983,0.0,0.19471469247473155
0.9821525629619298,0.0,0.19362962775584733
1.032553631015122,0.0,0.1925484480664706
1.0876301112296012,0.47870200454198636,0.19147152723108862
1.1111212970293818,0.9424270729618758,0.19039923907418874
1.0699884228246332,1.2774633150452646,0.1893319574202583
0.9708076250802709,1.3611274707602214,0.18827005609378453
0.8465145289750086,1.2852270842877507,0.1872139089192548
0.729557618118222,1.188866958347977,0.18616388972115638
0.6249192259813483,1.1854513811056582,0.18512037232397655
0.5068050135043592,1.2226872635579336,0.18408373055220265
0.3483153597263407,1.1825441232285532,0.183054338230322
0.1812989122789071,0.9579263145841407,0.1820325691828219
0.14931466595185458,0.5817828894289608,0.1810187972341896
0.40841551890056693,0.0,0.1800133962089125
1.0346879668140532,0.0,0.17901673993147776
1.8360891314104948,0.0,0.17802920222637295
2.5644416496787916,0.0,0.17705115691808512
3.010449587334277,0.0,0.17608297783110158
3.202400647767326,0.45167083535259667,0.1751250387899098
3.258297209083158,0.8454549434338052,0.17417771361899695
3.288024785406757,1.1289644132557604,0.17324137614285046
3.3034007746830065,1.216698101941711,0.17231640018595754
3.2521192583783844,1.1697733998601654,0.17140315957280547
3.083168166839722,1.0810064075980863,0.17050202812788165
2.8117115931221788,1.0313405990669045,0.16961337967567336
2.5258064971273715,1.0267255469034253,0.1687375880406678
2.316913000866551,1.0439113330199865,0.1678750270473524
2.2400232376346785,1.0605915042289578,0.16702607052021448
2.2820178488123477,1.0668857994243384,0.1661910922837412
2.4223131304977215,1.061273170665334,0.16537046616242004
2.6197807510029003,1.0428583507416285,0.16456456598073818
2.7657329819465333,1.024432945468559,0.16377376556318296
2.7376155180312445,1.034290699568243,0.16299843873424172
2.4452044194502935,1.1011850146026647,0.16223895931840174
1.9918578155417461,1.2100270863404596,0.1614957011401503
1.5526641873468983,1.2614177238848037,0.16076903802397474
1.2901481303353468,1.1463945791563503,0.16005934379436232
1.2202380040696346,0.8103520178159462,0.15936699227580045
1.2646716264734275,0.3831827452653727,0.15869235729277634
1.344363852926154,0.0,0.1580358126697773
1.3996794542366071,0.0,0.1573977322312907
1.3920434681121834,0.0,0.15677848980180376
1.2843810045302575,0.0,0.15617845920580387
1.084093302123287,0.0,0.15559801426777825
0.8801768167470616,0.0,0.15503752881221425
0.770356634913127,0.0,0.15449737666359922
0.8154289684792966,0.0,0.15397793164642035
0.9570871966496666,0.5184414491176728,0.1534795675851651
1.113058945908477,0.9359047114968702,0.15300265830432064
1.212441673641688,1.2094373721692777,0.15254757762837434
1.2510464959976224,1.260334948111276,0.1521146993818135
1.2489405838817953,1.1795539399101642,0.1517043973891254
1.2246303988639071,1.076885818166207,0.15131704547479735
1.1786116082740206,1.0338454991345054,0.15095301746331669
1.10000885118071,1.0378227352392533,0.1506126871791707
