4.378296427781335,0.01836019415425247,0.823397403395256,3.536538830231827,0.619811527884974,0.08643195177642782,
2.482788442643983,0.018838925226617426,1.2335257640087687,1.2304237534085967,0.6552394951956556,0.30838931306664485,
5.170779857781455,0.024566708193349877,1.4460774806128678,3.700135668975238,0.8433563005984139,0.33720740392148507,
4.192479990957908,0.015091567738935562,0.6047335080906437,3.572654915128329,0.6252323054184433,0.08720688165486068,
2.5114603536718834,0.033500633995925774,0.7970459574003131,1.6809137622756447,0.9754730045643464,0.2896496994864912,
4.435476938600969,0.0366462678821327,0.9828181111906938,3.4160125595281423,1.1439105065866702,0.31360787426892733,
1.5964175442750639,0.09091609499878082,0.5515552015785221,0.9539462476977609,0.2321519406147588,0.20032432607663897,
3.4280823232879385,0.14203122088194478,0.9212081895243082,2.3648429128816852,1.3419084922447944,0.29794011785255536,
2.2025550838015997,0.14198722487315216,0.8466871909022298,1.213880668026218,1.3841232338485785,0.310583479041707,
3.489080212059717,0.13271425849074864,1.0984681897821649,2.2578977637868034,1.5673187094203482,0.30109222778282607,
3.3874410347443353,0.13679967566950962,0.35225409525393986,2.898387263820886,1.9226299538881502,0.324017120130603,
1.5792488684029808,0.1094862507234769,0.2407148024775465,1.2290478152019575,1.2804733974228146,0.3211038158086713,
3.6334369302324827,0.12564041519469674,0.416327854806978,3.091468660230808,1.9925917100826531,0.331524361646088,
5.119543736550334,0.09563969607550987,1.9431098244478087,3.0807942160270154,1.205468683310783,0.31144232929241944,
2.516178524751668,0.09271370113189868,1.4326854939824911,0.990779329637278,1.0522712509794494,0.27529078417552655,
3.8948537495113413,0.09821256250070422,0.8109419919873636,2.9856991950232734,1.48294663376545,0.30516990413774114,
2.0813020082190876,0.11764850237558397,0.9254121300103488,1.038241375833155,1.873675555361289,0.2750230300082728,
2.7381867840732834,0.1392831655765364,1.3532531183220189,1.2456505001747284,1.8204682663652594,0.2794141238493414,
1.9254996362042065,0.09979769422595057,0.8002891960947546,1.0254127458835014,1.501016096960752,0.29226030084950816,
3.6901676680616866,0.16556591150594038,1.5110505886119197,2.0135511679438265,1.930756378089264,0.2678124369449948,
4.382866069742759,0.11438220348723555,2.3701426531888514,1.8983412130666717,1.053601428962421,0.3086204470213423,
4.49782057173857,0.12439789065004056,2.1701954822802714,2.2032271988082583,1.7999384292736376,0.2854362098905655,
1.9685665462443924,0.11698974999897171,0.925695891313144,0.9258809049322768,1.1495642134538255,0.30956364171694006,
2.9345050744587704,0.10877168897814193,1.8072270211978265,1.0185063642828018,1.4255761126346806,0.2877032495180175,
2.368780364245826,0.09719676421163245,1.4082348526317519,0.8633487474024418,1.877727308194548,0.25557286654931854,
3.2123923302196955,0.06612209061230925,1.3946458736075777,1.7516243659998085,2.1076759036347097,0.2814110986447378,
5.860984581483027,0.15177298145121884,2.754036963836269,2.9551746361955393,3.5859503512058732,0.3174084251905315,
5.402421941204556,0.14144945227174144,2.1743061520467486,3.0866663368860663,3.9524739118225325,0.295687571718832,
5.070403464747031,0.11691630968734555,2.0276373493189968,2.9258498057406883,2.7594454539777673,0.29863262369439114,
5.468527882400785,0.07805041262859104,2.442826939502133,2.9476505302700615,2.1281014156942772,0.29605635793359464,
5.094669724562218,0.07609803766441613,2.3259565158292257,2.692615171068576,2.7151205774203464,0.2994730360273663,
4.886757417460587,0.10237000142114844,1.8013472362039158,2.983040179835523,2.939811049496691,0.32100237657090436,
5.727543462139312,0.09980789422164915,2.6428809582128716,2.9848546097047923,2.102859710484972,0.3312761269450707,
4.424514654506444,0.07852983844803654,1.4099618800394946,2.9360229360189125,2.589772557701264,0.3160535005494074,
5.158098698203288,0.08947969686629517,2.108506705815404,2.960112295521588,1.8247115607507849,0.3379922386881249,
5.3074927368342255,0.09060901155871112,2.316234314063196,2.900649411212318,2.358405619861099,0.29907262589013417,
4.018462210996123,0.08339951493886372,1.099959646942441,2.835103049114818,2.2302763604568314,0.3210517510190751,
6.605241997999181,0.16295642667510812,3.4831768859616146,2.9591086853624593,4.559592722974335,0.3236854332404574,
6.002514639226645,0.1552177840474197,2.88536482728536,2.9619320278938646,4.940044091595805,0.3129104798215798,
4.6678167232961165,0.127024870828305,2.0070315949011266,2.5337602575666853,3.2894423973582176,0.28037635590594,
5.329750021529667,0.08834720443816678,2.696877613391198,2.544525203700302,2.7076676659266616,0.2821550025434889,
5.779625235751947,0.0811765551418732,3.0932951639127433,2.605153516697331,3.6057044770496933,0.29081410194834745,
4.665376849849627,0.1138252330928152,1.7446483319895711,2.8069032847672406,3.792071750316054,0.3127607053622977,
5.979601652586264,0.10332430935936944,3.02587809233515,2.8503992508917446,2.5481348309752403,0.32183483889053144,
5.387222082404299,0.08505882558492736,2.4117262248600233,2.8904370319593484,3.440457379405364,0.29829110153093363,
4.943435927108438,0.0968010057218258,2.1664448602860524,2.68019006110056,2.6477824666315435,0.3265065533671552,
5.686440498966331,0.0914480332261355,2.7952222487646816,2.799770216975513,3.0109180294844022,0.3191601503987094,
4.87458185031953,0.08563796500505842,2.0455126428843893,2.743431242430083,3.1062924690144915,0.31872059005085074,
3.55571041802955,0.1965736777067355,1.4435185067272498,1.9156182335955645,2.2530912536476104,0.32066556405670754,
3.23004059293612,0.1314350510475674,1.3147749688032633,1.7838305730852893,1.9899104859012449,0.2974635559638328,
2.6817909344968474,0.1724443334431023,1.1880051675384207,1.3213414335153246,1.2457423282625724,0.3092248727153365,
4.473912122715221,0.1671010141481069,1.7630587367283814,2.5437523718387327,0.8204255775443524,0.351761218301605,
4.676933249331204,0.24380716524889665,1.4888511586624167,2.94427492541989,2.42472891875457,0.34184048365873076,
5.598058138899425,0.14881485458127824,2.3869495753075562,3.0622937090105906,1.2786488781032967,0.3063200213595204,
3.3138754903793135,0.1859059585446801,1.637517516738877,1.4904520150957568,2.4589428350880356,0.3259974314386197,
2.8535616000704223,0.19563425797417777,1.2006691450671858,1.4572581970290588,3.2324718712054787,0.3007206895620249,
3.607692004043085,0.18268177782876413,1.9248827772028367,1.5001274490114846,1.3872121916892808,0.29811069078901664,
