0.0,12.222931647507279,19.533163601071486,25.713249998422107,32.27206819142955,21.552581099271496,37.3280169549834,31.31068850476164,21.586248805323603,26.067110825870444,32.91773866476346
12.222931647507279,0.0,24.669916404262096,29.149011870902232,39.27581237760602,23.65675803696885,31.552457150081153,28.20409072775498,23.011110960615007,29.531272517848084,36.08670774329594
19.533163601071486,24.669916404262096,0.0,26.933279235996263,32.118629653703124,24.08671516256578,44.37987747524836,39.82579889369934,25.171553234546103,23.99829407465228,33.72571502151648
25.713249998422107,29.149011870902232,26.933279235996263,0.0,32.36248633229969,34.510879428915715,49.26891700195196,42.53810425783515,28.16231596391195,22.904805418385894,31.547969884161205
32.27206819142955,39.27581237760602,32.118629653703124,32.36248633229969,0.0,35.972744502666714,51.56167224803735,43.78255629108834,28.208892583727547,27.06364192996194,32.902677709503436
21.552581099271496,23.65675803696885,24.08671516256578,34.510879428915715,35.972744502666714,0.0,35.651978833707005,33.762734515626725,25.798026688597734,29.236747844420623,31.340571675721808
37.3280169549834,31.552457150081153,44.37987747524836,49.26891700195196,51.56167224803735,35.651978833707005,0.0,26.70212167297294,38.192801890307784,47.168751894799456,46.208179526549856
31.31068850476164,28.20409072775498,39.82579889369934,42.53810425783515,43.78255629108834,33.762734515626725,26.70212167297294,0.0,33.26744036116142,40.70926809473517,41.72700995075598
21.586248805323603,23.011110960615007,25.171553234546103,28.16231596391195,28.208892583727547,25.798026688597734,38.192801890307784,33.26744036116142,0.0,24.41703340851134,28.828519488768706
26.067110825870444,29.531272517848084,23.99829407465228,22.904805418385894,27.06364192996194,29.236747844420623,47.168751894799456,40.70926809473517,24.41703340851134,0.0,31.505781427943784
32.91773866476346,36.08670774329594,33.72571502151648,31.547969884161205,32.902677709503436,31.340571675721808,46.208179526549856,41.72700995075598,28.828519488768706,31.505781427943784,0.0
